row ID,row m/z,row retention time,220610_C2_1_1_neg_BD8_2_9421.mzXML Peak area,220610_C2_1_3_neg_BE2_1_9490.mzXML Peak area,220610_C2_1_2_neg_BE1_2_9489.mzXML Peak area,220610_C2_1_1_neg_BD8_1_9420.mzXML Peak area,220610_C2_1_3_neg_BE2_2_9491.mzXML Peak area,220610_C2_1_2_neg_BE1_1_9488.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9496.mzXML Peak area,220610_C2_1_4_neg_BE3_1_9497.mzXML Peak area,220610_C2_1_5_neg_BE4_2_9465.mzXML Peak area,220610_C2_1_5_neg_BE4_1_9464.mzXML Peak area,220610_C2_2_1_neg_BE5_2_9503.mzXML Peak area,220610_C2_2_3_neg_BE7_1_9428.mzXML Peak area,220610_C2_2_2_neg_BE6_1_9482.mzXML Peak area,220610_C2_2_3_neg_BE7_2_9429.mzXML Peak area,220610_C2_2_1_neg_BE5_1_9502.mzXML Peak area,220610_C2_2_2_neg_BE6_2_9483.mzXML Peak area,220610_C2_2_5_neg_GA1_2_9509.mzXML Peak area,220610_C2_2_5_neg_GA1_1_9508.mzXML Peak area,220610_C2_3_2_neg_GA3_2_9493.mzXML Peak area,220610_C2_3_1_neg_GA2_1_9504.mzXML Peak area,220610_C2_3_2_neg_GA3_1_9492.mzXML Peak area,220610_C2_2_4_neg_BE8_1_9506.mzXML Peak area,220610_C2_2_4_neg_BE8_2_9507.mzXML Peak area,220610_C2_3_1_neg_GA2_2_9505.mzXML Peak area,220610_C2_3_3_neg_GA4_2_9423.mzXML Peak area,220610_C2_3_3_neg_GA4_1_9422.mzXML Peak area,220610_C2_3_5_neg_GA6_2_9513.mzXML Peak area,220610_C2_3_5_neg_GA6_1_9512.mzXML Peak area,220610_C2_3_4_neg_GA5_1_9510.mzXML Peak area,220610_C2_3_4_neg_GA5_2_9511.mzXML Peak area,220610_C2_4_1_neg_GA7_1_9416.mzXML Peak area,220610_C2_4_1_neg_GA7_2_9417.mzXML Peak area,220610_C2_4_5_neg_GB3_2_9427.mzXML Peak area,220610_C2_4_5_neg_GB3_1_9426.mzXML Peak area,220610_C2_4_2_neg_GA8_2_9455.mzXML Peak area,220610_C2_4_4_neg_GB2_1_9460.mzXML Peak area,220610_C2_4_2_neg_GA8_1_9454.mzXML Peak area,220610_C2_4_3_neg_GB1_1_9514.mzXML Peak area,220610_C2_4_3_neg_GB1_2_9515.mzXML Peak area,220610_C2_4_4_neg_GB2_2_9461.mzXML Peak area,220610_Gifu_1_1_neg_BA8_1_9418.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_1_9434.mzXML Peak area,220610_Gifu_1_4plus_neg_BA1_2_9435.mzXML Peak area,220610_Gifu_1_3_neg_BB2_2_9425.mzXML Peak area,220610_Gifu_1_2_neg_BB1_1_9430.mzXML Peak area,220610_Gifu_1_1_neg_BA8_2_9419.mzXML Peak area,220610_Gifu_1_2_neg_BB1_2_9431.mzXML Peak area,220610_Gifu_1_5_neg_BB4_1_9452.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_1_9458.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_2_9433.mzXML Peak area,220610_Gifu_1_6plus_neg_BA2_1_9432.mzXML Peak area,220610_Gifu_1_5_neg_BB4_2_9453.mzXML Peak area,220610_Gifu_2_2_neg_BB7_2_9449.mzXML Peak area,220610_Gifu_1_3_neg_BB2_1_9424.mzXML Peak area,220610_Gifu_2_2_neg_BB7_1_9448.mzXML Peak area,220610_Gifu_2_3_neg_BB8_2_9441.mzXML Peak area,220610_Gifu_3_3plus_neg_BA3_2_9459.mzXML Peak area,220610_Gifu_2_5_neg_BC2_2_9451.mzXML Peak area,220610_Gifu_2_6_neg_BC3_1_9500.mzXML Peak area,220610_Gifu_2_4_neg_BC1_1_9442.mzXML Peak area,220610_Gifu_2_3_neg_BB8_1_9440.mzXML Peak area,220610_Gifu_2_1_neg_BB6_2_9439.mzXML Peak area,220610_Gifu_2_4_neg_BC1_2_9443.mzXML Peak area,220610_Gifu_2_5_neg_BC2_1_9450.mzXML Peak area,220610_Gifu_2_1_neg_BB6_1_9438.mzXML Peak area,220610_Gifu_4_1_neg_BD2_2_9469.mzXML Peak area,220610_Gifu_4_1_neg_BD2_1_9468.mzXML Peak area,220610_Gifu_3_5_neg_BC8_1_9466.mzXML Peak area,220610_Gifu_3_1_neg_BC4_1_9494.mzXML Peak area,220610_Gifu_2_6_neg_BC3_2_9501.mzXML Peak area,220610_Gifu_3_1_neg_BC4_2_9495.mzXML Peak area,220610_Gifu_3_2_neg_BC5_1_9456.mzXML Peak area,220610_Gifu_3_4_neg_BC7_1_9462.mzXML Peak area,220610_Gifu_3_5_neg_BC8_2_9467.mzXML Peak area,220610_Gifu_4_3_neg_BD4_2_9479.mzXML Peak area,220610_Gifu_3_2_neg_BC5_2_9457.mzXML Peak area,220610_Gifu_4_3_neg_BD4_1_9478.mzXML Peak area,220610_Gifu_4_4_neg_BD5_2_9481.mzXML Peak area,220610_Gifu_3_4_neg_BC7_2_9463.mzXML Peak area,220610_Gifu_4_5_neg_BD6_1_9484.mzXML Peak area,220610_Gifu_4_4_neg_BD5_1_9480.mzXML Peak area,220610_Gifu_4_5_neg_BD6_2_9485.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9473.mzXML Peak area,220610_Gifu_4_6_neg_BD7_2_9487.mzXML Peak area,220610_Gifu_4_2_neg_BD3_1_9472.mzXML Peak area,220610_Gifu_4_6_neg_BD7_1_9486.mzXML Peak area
3523,451.202919,17.378784,0,0,0,2.322754,0,1.8024921,0,0,0,0,0,2.0999908,0,0,0,0,0,0,1.8027344,1.7852039,0,0,0,0,1.8027344,0,0,1.750946,0,1.9424915,0,0,0,0,0,1.9240723,0,1.7332077,2.25317,0,1.871109,0,0,0,0,0,0,0,1.9424915,2.1288376,0,0,0,0,0,0,0,1471.8544,1.7332077,0,2.0427704,0,2.045185,1445.999,0,0,1.8547363,0,1.8727837,0,0,0,0,0,0,0,1.7680664,1.7852783,0,2497.274,0,2611.242,1.7854004,1.9240723,0,0
3524,371.2450895,17.38956,210.01508,70.816315,95.579185,257.2106,117.32091,219.9045,77.663445,107.02261,140.88765,60.120872,234.21518,41.00763,82.906136,28.241838,246.74774,78.31101,113.743774,112.49173,124.03063,183.4471,82.94465,229.00958,223.93529,131.57884,61.371475,19.687527,102.86002,107.85564,103.321655,139.66763,75.65788,62.61055,67.288666,82.7211,106.86685,70.98509,53.113438,109.25608,137.84222,60.507385,72.06392,32.168625,40.33487,23.683289,33.219055,28.847443,20.064087,135.45505,99.80107,69.47876,51.87294,49.360188,116.84151,28.367859,97.26137,53.59613,130.35953,53.215332,56.144287,123.44713,70.57356,68.94826,136.56882,182.1501,127.20276,72.08122,138.51962,65.56355,20.651693,86.52812,57.147995,128.7405,85.32761,17.405031,124.83653,162.72472,119.515144,110.8993,128.23172,49.724243,70.3783,82.96241,115.53057,59.860687,48.696087,127.567215
3525,525.3914496,17.406359,0,0,7.428898,0,0,5.909971,621.39233,691.8891,0,0,0,416.5264,251.71532,444.24237,0,391.911,5.588047,5.424839,2.064991,0,2.0454102,68.60849,174.91635,1.9065285,0,0,0,0,0,0,605.25775,649.5313,0,0,481.38525,710.2078,610.40686,635.7151,614.87036,638.18835,69.972374,101.70233,34.448364,695.9508,841.5156,183.24338,879.6383,29.118198,0,16.674126,32.718864,38.6124,0,710.0013,0,492.73892,0,27.391329,629.49976,482.67236,511.97308,513.84424,565.2756,48.215973,603.3465,0,0,408.13617,617.6993,634.2233,930.4365,604.2063,649.7364,400.30124,0,590.86633,0,470.09714,656.4361,946.2998,493.69278,953.5136,637.278,668.9767,618.6696,645.6096
3526,537.3297412,17.415869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3574219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7852783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.378464,1.8374023,86.93367,48.264786,0,30.966133,101.87935,353.26154,78.23777,56.265976,332.82944,61.719334,56.441605,39.434113,39.469246,0,0,123.672066,1.8545322,0,1.7680664,0,25.508913,0,42.53689,188.22052,0,0,111.40637,2.184082,311.96713,387.38193,318.21237,395.81116
3527,311.2242143,17.425945,48.39582,30.04785,80.36208,83.72945,128.9829,90.03864,105.607956,52.918224,19.815702,85.33623,144.77507,60.157303,71.673004,32.26059,78.05682,31.77131,28.229883,80.11432,92.8516,245.69547,76.0542,80.20476,72.18225,163.09692,64.27118,138.12323,142.71909,88.76554,184.64049,76.40962,188.43832,129.38388,104.86347,51.86965,138.53416,167.97688,176.58696,176.78831,95.022224,235.92435,36.546715,152.78421,46.673645,126.749016,111.2968,35.07762,184.8831,80.878334,55.152313,86.83761,27.979977,67.803185,126.32838,154.28316,131.64305,249.3811,36.205345,122.41646,79.08105,177.13011,114.66905,185.71753,256.49106,55.741055,254.17743,38.49698,44.7511,63.691116,208.48221,97.13563,260.43024,214.19313,136.36345,169.35347,393.63922,79.99034,448.24823,378.65323,180.65202,60.755867,295.51285,34.97613,426.08316,479.234,475.70795,399.67487
3528,482.3502655,17.42125,0,0,11.993744,0,0,4.4974804,1265.065,1621.1736,0,0,0,318.04623,578.8972,525.23,0,379.4549,7.7733974,11.989988,0,0,0,183.68771,118.410164,0,0,0,0,0,0,0,1195.4122,1263.0303,0,0,544.3467,705.94366,863.6904,1770.3068,974.9325,716.6598,123.23626,143.23126,76.32681,1003.563,661.0546,77.5004,1951.4003,43.155365,0,8.491201,24.897036,30.246557,0,1383.7672,0,837.6208,0,20.126375,932.9102,619.8131,615.80664,518.5679,925.81,30.222658,1050.5237,0,0,429.7655,1209.3848,971.97784,1483.5247,1288.3475,696.37256,387.45715,0,540.45667,0,383.21198,1459.408,673.2715,669.71606,959.3337,1253.1257,502.24255,657.52496,1079.5192
3529,365.1641516,17.422306,0,0,0,0,0,0,1.7166138,2.270502,0,2.1975098,1.7854004,0,0,0,2.170227,2.149414,1.8720703,1.7854767,0,2.21875,0,2.1174908,0,2.3574219,0,0,2.3624897,0,2.0258293,2.166748,0,0,0,0,1.837492,0,0,0,0,0,1.9249916,2.097412,0,0,0,0,1.7854004,2.1874905,0,0,0,0,0,0,1.9569397,1.9949913,0,8.554968,0,1.9411926,1.7854004,2.166748,0,5.047764,0,0,2.30542,0,1.9587402,1.9774914,1.7854004,0,1.7681122,0,0,0,0,2.1145134,0,2072.704,4.4375,858.8363,0,1.7854004,0,1.8374023
3530,267.1977357,17.467276,18.158081,14.230442,13.426447,8.816311,11.068619,22.448917,65.807236,154.63196,33.292442,7.915886,17.535688,65.83846,61.37202,40.75209,6.8665695,92.90663,7.644287,40.601204,10.043724,20.696777,6.61734,52.469368,54.482246,35.437637,11.989258,16.30994,26.581335,21.009993,43.876877,21.875694,105.52017,104.23898,23.779535,36.745514,147.17487,59.070396,71.38725,161.14334,178.56535,60.92671,28.889616,37.197575,34.527473,49.689407,25.896973,20.59962,45.81739,29.601822,0,7.60923,4.7148438,27.420977,6.5170574,87.3891,8.022985,68.89636,2.4375916,21.963348,97.404434,85.23208,30.020554,137.02214,79.1425,29.814898,154.13234,6.569378,9.107449,33.73096,113.2199,71.79127,776.19495,155.33813,58.356396,49.64486,9.568359,133.6379,6.2363205,67.69754,43.10962,29.381104,108.6243,40.8302,168.97145,72.64554,108.570045,38.522476
3531,283.2282414,17.437078,2.111435,0,0,0,0,0,0,0,0,0,0,0,2.6599884,2.0454102,0,0,1.9569397,0,0,2.9182434,0,0,0,0,0,2.495819,0,0,0,0,0,0,0,0,0,0,2.5577545,0,0,0,0,0,0,3.7090645,1.9074917,0,0,2.008438,0,0,0,1.8547363,0,2.1631737,0,0,0,0,0,0,2.166748,0,3.7788086,0,2.5480957,0,0,386.0963,16.622503,2.5480957,38.827625,1202.4252,1637.7727,412.21808,0,1140.2197,2.8774414,0,1659.732,0,5.2346554,0,3.5874844,2.7041016,8.025635,2.8349876
3532,581.356128,17.44102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8367767,0,0,0,0,0,2.0771027,0,0,0,0,0,0,0,67.46968,1.7333984,38.33425,77.474976,0,15.168177,69.74275,211.06633,55.123676,20.334778,202.96388,14.32925,55.4953,24.442566,25.75914,2.21875,0,49.2174,0,0,0,0,7.565298,0,39.07264,36.05242,0,0,31.988726,0,189.3013,216.24988,169.8439,244.23087
3533,313.1812747,17.443296,145.83836,119.96652,352.63086,210.95474,130.71552,324.122,172.2523,203.3392,301.25323,295.15155,444.7733,81.06009,232.4688,229.02443,463.42117,188.43918,326.03165,299.7159,293.1407,458.78864,288.51178,289.6848,243.97044,557.4221,172.55351,299.0509,312.2912,337.01187,444.01913,468.50955,263.88303,304.42218,190.84189,259.42416,293.39667,304.6749,336.83405,449.51318,390.74323,267.4942,68.54425,74.775116,49.18756,63.615623,55.818306,151.35051,38.198273,63.323868,32.080242,29.776318,140.57666,64.16776,219.77583,22.456177,188.52077,244.14194,22.117153,203.43233,70.66699,203.57397,195.33682,198.96582,187.55473,198.96278,209.53592,209.08926,295.52798,93.20418,63.260704,143.05928,65.02515,189.99547,184.55272,165.13452,409.82758,186.15378,383.72113,0,185.90543,0,0,0,321.50528,25.550293,290.97595,43.55516
3534,528.3862524,17.44554,0,0,0,0,0,0,108.72606,125.82879,0,0,0,5.836487,33.99041,5.757475,0,23.937185,0,0,0,0,2.097412,5.836918,0,0,0,0,0,0,0,0,63.910545,94.655945,2.1524906,0,5.8415527,241.87227,4.7148438,86.174576,82.59112,217.3361,4.4799805,2.686472,2.111435,180.19682,281.25882,15.418369,336.21063,0,0,0,0,1.9240723,0,184.76279,0,33.616478,0,2.3799896,144.74442,12.926102,35.672764,59.244446,13.716412,0,130.64929,0,0,8.853098,111.34655,207.30576,235.40543,49.858505,25.00574,23.621387,0,68.24739,0,39.359825,72.80826,121.344986,21.531036,116.73919,30.542126,82.81156,18.321064,79.1952
3535,221.1559791,17.491196,21.476454,55.00668,37.068726,9.090179,91.32169,62.573273,51.48739,111.61044,16.439161,20.194092,56.306686,7.4536133,53.634335,16.682035,75.20656,19.906345,103.426895,116.449524,16.438835,19.036528,20.696777,208.47293,408.6907,77.26178,2.340088,7.4329376,22.0965,22.828857,136.56693,39.18184,5.8305206,15.452681,98.00139,106.015854,3.5187988,7.7996044,11.830616,14.034655,36.73117,16.671513,1.7332077,7.3146973,10.688129,0,0,6.02693,2.2878342,29.82051,0,23.795868,30.685835,10.398439,256.90414,2.9294434,347.8484,36.061077,2.8601074,115.88249,331.79086,36.32587,50.98183,73.07444,37.28278,106.32693,137.8051,5.373535,16.607311,335.5507,13.426819,332.1822,35.677864,70.30842,80.27906,46.687485,33.44733,53.54356,27.024714,19.824017,38.87146,35.267853,13.62339,11.716421,72.13613,16.951502,166.41248,49.764412
3536,557.4167454,17.476828,0,0,0,0,0,2.097412,300.8405,317.7599,0,0,0,112.6635,155.57254,160.71188,0,142.056,0,2.6435852,2.3747559,0,1.8200684,14.488876,12.523163,0,0,0,0,0,0,0,275.43808,365.21753,0,0,148.26166,564.7305,247.83867,343.26733,306.5979,564.29065,18.997513,8.658325,5.1308594,519.6587,710.5084,98.010185,775.17883,8.139893,0,0,4.241953,4.777479,0,553.51825,0,260.95035,0,2.0999908,342.28766,246.45341,248.54518,190.62334,220.24785,9.077801,191.73749,0,0,53.795517,277.005,367.01898,419.20892,228.07852,287.18002,66.73998,0,270.21725,0,140.27908,272.186,228.61903,23.975098,231.45494,188.2656,89.91045,166.91618,146.95117
3537,541.3879446,17.485514,0,0,3.7094727,0,0,2.2659302,82.49214,207.66324,0,0,0,29.716637,97.708435,200.08577,0,174.8415,2.3348541,3.1027832,0,0,0,93.20015,38.785217,0,0,0,0,0,0,0,204.23605,324.00107,0,0,91.09577,120.39764,217.32045,326.34537,264.54187,253.28918,28.613459,124.56062,27.110352,111.40392,277.21634,32.299225,339.40195,20.96083,0,5.7025013,9.8949375,22.66942,0,371.95892,0,26.509367,0,11.0367985,132.23311,91.57056,231.20384,162.44672,157.87956,12.498314,247.71426,0,0,22.482178,121.68826,306.80225,255.24629,246.47511,280.35468,92.17766,0,247.90465,0,69.723175,271.58014,194.42809,84.160706,86.346924,79.325874,53.13961,69.84319,68.14395
3538,323.2236058,17.501722,36.823997,61.847282,24.83872,36.673637,30.259335,20.282852,20.675922,19.967102,15.898148,5.321533,65.2346,12.125727,36.2455,22.346907,113.33457,12.843071,113.370964,80.414764,50.517525,47.03881,34.33657,67.06828,61.248955,32.95793,10.450096,10.373108,23.60022,16.855368,33.895767,38.097763,11.822113,11.147228,18.320724,12.367378,10.504395,22.497595,12.508621,20.939878,9.551025,22.77953,49.103466,3.6744003,5.8935547,3.1197739,10.43206,40.039494,9.3181,10.792236,1.7333984,11.652359,3.830389,4.094982,29.180374,7.4645805,36.262203,32.003532,2.13208,4.7668457,6.001541,3.6054688,14.716553,16.39711,8.112305,4.229492,24.198578,642.16565,708.2774,6.2575684,8.492533,14.24445,14.421875,540.8223,406.2449,49.416832,261.16684,539.4348,259.15582,69.458115,360.33908,0,42.908028,18.995956,105.9255,50.211113,159.07455,30.220085
3539,185.1557183,17.53401,66.06372,86.87223,587.04865,38.89426,109.64404,520.1046,35.35923,110.82999,88.09737,120.40447,29.81185,60.180626,61.57985,37.97735,57.153473,43.012108,65.84968,59.499237,115.61784,40.86957,132.19836,108.740906,19.486519,41.287445,34.31701,86.79478,89.24276,87.94198,48.041492,48.437767,81.18184,62.787205,133.90028,60.860985,71.29942,135.06808,428.78452,27.138449,152.20876,85.028854,72.54434,47.372353,22.858837,26.93095,35.196655,33.70426,80.44914,55.640896,37.57763,153.21912,159.56659,53.816135,22.541428,51.223267,57.679604,139.30157,32.482292,605.3288,20.991455,64.09092,85.934235,158.18399,147.08911,676.98816,45.498505,91.42433,57.60691,128.80295,115.31075,40.811234,26.416992,28.908936,50.123676,62.481155,74.254654,95.46173,92.439835,1139.6024,85.528595,105.41747,1023.783,41.807964,42.936478,646.686,35.3586,614.2264
3540,263.1680304,17.502178,1.9587402,2.3574219,0,0,6.176388,0,0,0,4.9055176,1.7680664,1.8200684,2.270502,0,0,2.4267578,1.7854004,0,2.0800781,2.0971813,2.3860931,0,2.13208,0,1.8374023,2.047491,2.4440918,2.6000977,2.6435852,0,4.4274807,0,0,3.0974865,2.957487,0,0,0,2.7384682,1.9585247,1.8545322,0,0,0,0,0,2.25317,0,3.004074,0,1.9397736,0,2.4324894,3.17177,0,2.9814453,1.7674923,0,2.6347656,2.3920898,2.2830963,1.9585247,4.333496,0,0,2.3860931,0,0,1.8372002,4.806137,2.270752,3.0161133,2.3918266,4.454834,2.1491776,1.9414062,8.757071,0,5911.9507,2.270502,8512.5,6037.372,8732.896,2.1491776,4821.0728,6.741028,4783.9624
3541,470.3500015,17.534994,0,0,15.188171,2.340088,0,18.217077,2007.0452,2106.4155,0,0,0,643.32043,958.6027,760.4331,0,976.1342,18.079346,28.446217,15.279024,0,53.79639,129.53595,184.01033,0,2.0773335,2.4440918,0,6.580488,0,0,2185.235,2273.627,102.91988,137.12013,665.50964,3583.5642,787.6809,2236.6157,2011.9004,3529.3208,275.68396,43.326294,51.11784,2961.4812,4432.6533,354.4895,4711.142,20.90709,0,6.9279785,3.241455,20.943766,0,3229.729,0,1544.6392,0,15.548403,2730.8577,1202.7255,1486.8116,1668.3682,1204.9323,9.811035,1950.6499,2.48909,3.3988953,758.71814,2612.3162,2803.9756,3822.896,1711.5856,1771.1072,763.43146,42.990105,1651.4438,32.950027,1061.4604,1839.6506,1528.2816,1038.9581,1495.8867,1324.2098,1271.5017,1256.048,1269.6294
